street_name,home,corps,district_name,district_short,district_latin
ул. Алтайская,13,А,Заводской,Зав,Zav
ул. Алтайская,15,"",Заводской,Зав,Zav
ул. Алтайская,17,"",Заводской,Зав,Zav
ул. Алтайская,19,"",Заводской,Зав,Zav
ул. Алтайская,21,"",Заводской,Зав,Zav
ул. Алтайская,23,"",Заводской,Зав,Zav
ул. Алтайская,25,"",Заводской,Зав,Zav
ул. Алтайская,26,"",Заводской,Зав,Zav
ул. Алтайская,27,"",Заводской,Зав,Zav
ул. Алтайская,28,"",Заводской,Зав,Zav
ул. Алтайская,29,"",Заводской,Зав,Zav
ул. Алтайская,30,"",Заводской,Зав,Zav
ул. Алтайская,31,"",Заводской,Зав,Zav
ул. Алтайская,32,"",Заводской,Зав,Zav
ул. Алтайская,33,"",Заводской,Зав,Zav
ул. Алтайская,34,"",Заводской,Зав,Zav
ул. Алтайская,35,"",Заводской,Зав,Zav
ул. Алтайская,36,"",Заводской,Зав,Zav
ул. Алтайская,37,"",Заводской,Зав,Zav
ул. Алтайская,38,"",Заводской,Зав,Zav
ул. Алтайская,40,"",Заводской,Зав,Zav
ул. Алтайская,41,"",Заводской,Зав,Zav
ул. Алтайская,42,"",Заводской,Зав,Zav
ул. Алтайская,43,"",Заводской,Зав,Zav
ул. Алтайская,44,"",Заводской,Зав,Zav
ул. Алтайская,45,"",Заводской,Зав,Zav
ул. Алтайская,46,"",Заводской,Зав,Zav
ул. Алтайская,47,"",Заводской,Зав,Zav
ул. Алтайская,48,"",Заводской,Зав,Zav
ул. Алтайская,49,"",Заводской,Зав,Zav
ул. Алтайская,50,"",Заводской,Зав,Zav
ул. Алтайская,51,"",Заводской,Зав,Zav
ул. Алтайская,52,"",Заводской,Зав,Zav
ул. Алтайская,53,"",Заводской,Зав,Zav
ул. Алтайская,54,"",Заводской,Зав,Zav
ул. Алтайская,55,"",Заводской,Зав,Zav
ул. Алтайская,56,"",Заводской,Зав,Zav
ул. Алтайская,58,"",Заводской,Зав,Zav
ул. Алтайская,59,"",Заводской,Зав,Zav
ул. Алтайская,60,"",Заводской,Зав,Zav
ул. Алтайская,61,"",Заводской,Зав,Zav
ул. Алтайская,62,"",Заводской,Зав,Zav
ул. Алтайская,63,"",Заводской,Зав,Zav
ул. Алтайская,64,К1,Заводской,Зав,Zav
ул. Алтайская,64,К3,Заводской,Зав,Zav
ул. Алтайская,64,К4,Заводской,Зав,Zav
ул. Алтайская,64,К5,Заводской,Зав,Zav
ул. Алтайская,65,"",Заводской,Зав,Zav
ул. Алтайская,66,"",Заводской,Зав,Zav
ул. Алтайская,66,А,Заводской,Зав,Zav
ул. Алтайская,67,"",Заводской,Зав,Zav
ул. Алтайская,68,"",Заводской,Зав,Zav
ул. Алтайская,69,"",Заводской,Зав,Zav
ул. Алтайская,70,"",Заводской,Зав,Zav
ул. Алтайская,71,"",Заводской,Зав,Zav
ул. Алтайская,72,"",Заводской,Зав,Zav
ул. Алтайская,73,"",Заводской,Зав,Zav
ул. Алтайская,74,"",Заводской,Зав,Zav
ул. Алтайская,75,"",Заводской,Зав,Zav
ул. Алтайская,76,"",Заводской,Зав,Zav
ул. Алтайская,77,"",Заводской,Зав,Zav
ул. Алтайская,78,"",Заводской,Зав,Zav
ул. Алтайская,78,К2,Заводской,Зав,Zav
ул. Алтайская,78,К3,Заводской,Зав,Zav
ул. Алтайская,79,"",Заводской,Зав,Zav
ул. Алтайская,80,"",Заводской,Зав,Zav
ул. Алтайская,81,"",Заводской,Зав,Zav
ул. Алтайская,82,"",Заводской,Зав,Zav
ул. Алтайская,83,"",Заводской,Зав,Zav
ул. Алтайская,84,"",Заводской,Зав,Zav
ул. Алтайская,85,"",Заводской,Зав,Zav
ул. Алтайская,87,"",Заводской,Зав,Zav
ул. Алтайская,88,"",Заводской,Зав,Zav
ул. Алтайская,89,"",Заводской,Зав,Zav
ул. Алтайская,90,"",Заводской,Зав,Zav
ул. Алтайская,90,К1,Заводской,Зав,Zav
ул. Алтайская,91,"",Заводской,Зав,Zav
ул. Алтайская,92,"",Заводской,Зав,Zav
ул. Алтайская,93,"",Заводской,Зав,Zav
ул. Алтайская,94,"",Заводской,Зав,Zav
ул. Алтайская,95,"",Заводской,Зав,Zav
ул. Алтайская,96,"",Заводской,Зав,Zav
ул. Алтайская,97,"",Заводской,Зав,Zav
ул. Алтайская,98,"",Заводской,Зав,Zav
ул. Алтайская,99,"",Заводской,Зав,Zav
ул. Алтайская,100,"",Заводской,Зав,Zav
ул. Алтайская,101,"",Заводской,Зав,Zav
ул. Алтайская,102,К1,Заводской,Зав,Zav
ул. Алтайская,102,К2,Заводской,Зав,Zav
ул. Алтайская,102,К3,Заводской,Зав,Zav
ул. Алтайская,103,"",Заводской,Зав,Zav
ул. Алтайская,105,"",Заводской,Зав,Zav
ул. Алтайская,106,"",Заводской,Зав,Zav
ул. Алтайская,107,"",Заводской,Зав,Zav
ул. Алтайская,110,"",Заводской,Зав,Zav
ул. Алтайская,111,"",Заводской,Зав,Zav
ул. Алтайская,112,"",Заводской,Зав,Zav
ул. Алтайская,113,"",Заводской,Зав,Zav
ул. Алтайская,114,"",Заводской,Зав,Zav
ул. Алтайская,115,"",Заводской,Зав,Zav
ул. Алтайская,116,"",Заводской,Зав,Zav
ул. Алтайская,117,"",Заводской,Зав,Zav
ул. Алтайская,118,"",Заводской,Зав,Zav
ул. Алтайская,119,"",Заводской,Зав,Zav
ул. Алтайская,120,"",Заводской,Зав,Zav
ул. Алтайская,121,"",Заводской,Зав,Zav
ул. Алтайская,122,"",Заводской,Зав,Zav
ул. Алтайская,124,"",Заводской,Зав,Zav
ул. Алтайская,125,"",Заводской,Зав,Zav
ул. Алтайская,126,"",Заводской,Зав,Zav
ул. Алтайская,127,"",Заводской,Зав,Zav
ул. Алтайская,128,"",Заводской,Зав,Zav
ул. Алтайская,129,"",Заводской,Зав,Zav
ул. Алтайская,130,"",Заводской,Зав,Zav
ул. Алтайская,131,"",Заводской,Зав,Zav
ул. Алтайская,132,"",Заводской,Зав,Zav
ул. Алтайская,133,"",Заводской,Зав,Zav
ул. Алтайская,134,"",Заводской,Зав,Zav
ул. Алтайская,136,"",Заводской,Зав,Zav
ул. Алтайская,138,"",Заводской,Зав,Zav
ул. Алтайская,140,"",Заводской,Зав,Zav
ул. Алтайская,142,"",Заводской,Зав,Zav
ул. Алтайская,144,"",Заводской,Зав,Zav
ул. Алтайская,146,"",Заводской,Зав,Zav
ул. Алтайская,148,"",Заводской,Зав,Zav
ул. Алтайская,150,"",Заводской,Зав,Zav
ул. Алтайская,152,"",Заводской,Зав,Zav
ул. Алтайская,154,"",Заводской,Зав,Zav
ул. Алтайская,156,"",Заводской,Зав,Zav
ул. Алтайская,158,"",Заводской,Зав,Zav
ул. Алтайская,160,"",Заводской,Зав,Zav
ул. Алтайская,162,"",Заводской,Зав,Zav
ул. Алтайская,164,"",Заводской,Зав,Zav
ул. Алтайская,164,К1,Заводской,Зав,Zav
ул. Алтайская,164,К2,Заводской,Зав,Zav
ул. Алтайская,166,"",Заводской,Зав,Zav
ул. Алтайская,166,К1,Заводской,Зав,Zav
ул. Алтайская,166,К2,Заводской,Зав,Zav
ул. Алтайская,168,"",Заводской,Зав,Zav
ул. Алтайская,170,"",Заводской,Зав,Zav
ул. Алтайская,172,"",Заводской,Зав,Zav
ул. Алтайская,174,"",Заводской,Зав,Zav
ул. Алтайская,176,"",Заводской,Зав,Zav
ул. Алтайская,178,"",Заводской,Зав,Zav
ул. Алтайская,180,"",Заводской,Зав,Zav
ул. Алтайская,182,"",Заводской,Зав,Zav
ул. Алтайская,184,"",Заводской,Зав,Zav
ул. Алтайская,186,"",Заводской,Зав,Zav
ул. Алтайская,188,"",Заводской,Зав,Zav
ул. Алтайская,190,"",Заводской,Зав,Zav
ул. Алтайская,192,"",Заводской,Зав,Zav
ул. Алтайская,194,"",Заводской,Зав,Zav
ул. Алтайская,196,"",Заводской,Зав,Zav
ул. Алтайская,198,"",Заводской,Зав,Zav
ул. Алтайская,202,"",Заводской,Зав,Zav
ул. Алтайская,204,"",Заводской,Зав,Zav
ул. Алтайская,222,"",Заводской,Зав,Zav
ул. Алтайская,224,"",Заводской,Зав,Zav
ул. Алтайская,226,"",Заводской,Зав,Zav
ул. Алтайская,230,"",Заводской,Зав,Zav
ул. Алтайская,232,"",Заводской,Зав,Zav
ул. Алтайская,238,"",Заводской,Зав,Zav
ул. Алтайская,240,"",Заводской,Зав,Zav
ул. Алтайская,242,"",Заводской,Зав,Zav
ул. Алтайская,248,"",Заводской,Зав,Zav
ул. Алтайская,250,"",Заводской,Зав,Zav
ул. Алтайская,252,"",Заводской,Зав,Zav
пер. Алтайский,1,"",Заводской,Зав,Zav
пер. Алтайский,3,"",Заводской,Зав,Zav
пер. Алтайский,4,"",Заводской,Зав,Zav
пер. Алтайский,5,"",Заводской,Зав,Zav
пер. Алтайский,7,"",Заводской,Зав,Zav
пер. Алтайский,8,"",Заводской,Зав,Zav
пер. Алтайский,9,"",Заводской,Зав,Zav
пер. Алтайский,10,"",Заводской,Зав,Zav
пер. Алтайский,11,"",Заводской,Зав,Zav
пер. Алтайский,12,"",Заводской,Зав,Zav
пер. Алтайский,13,"",Заводской,Зав,Zav
пер. Алтайский,14,"",Заводской,Зав,Zav
пер. Алтайский,15,"",Заводской,Зав,Zav
пер. Алтайский,16,"",Заводской,Зав,Zav
пер. Алтайский,17,"",Заводской,Зав,Zav
пер. Алтайский,18,"",Заводской,Зав,Zav
пер. Алтайский,19,"",Заводской,Зав,Zav
пер. Алтайский,20,"",Заводской,Зав,Zav
пер. Алтайский,21,"",Заводской,Зав,Zav
пер. Алтайский,22,"",Заводской,Зав,Zav
пер. Алтайский,23,"",Заводской,Зав,Zav
пер. Алтайский,24,"",Заводской,Зав,Zav
пер. Алтайский,25,"",Заводской,Зав,Zav
пер. Алтайский,26,"",Заводской,Зав,Zav
пер. Алтайский,27,"",Заводской,Зав,Zav
пер. Алтайский,28,"",Заводской,Зав,Zav
пер. Алтайский,29,"",Заводской,Зав,Zav
пер. Алтайский,30,"",Заводской,Зав,Zav
пер. Алтайский,31,"",Заводской,Зав,Zav
пер. Алтайский,33,"",Заводской,Зав,Zav
пер. Алтайский,34,"",Заводской,Зав,Zav
пер. Алтайский,36,"",Заводской,Зав,Zav
пер. Алтайский,37,"",Заводской,Зав,Zav
пер. Алтайский,38,"",Заводской,Зав,Zav
пер. Алтайский,39,"",Заводской,Зав,Zav
пер. Алтайский,40,"",Заводской,Зав,Zav
пер. Алтайский,41,"",Заводской,Зав,Zav
пер. Алтайский,42,"",Заводской,Зав,Zav
пер. Алтайский,44,"",Заводской,Зав,Zav
пер. Алтайский,46,"",Заводской,Зав,Zav
пер. Алтайский,50,"",Заводской,Зав,Zav
пер. Алтайский,52,"",Заводской,Зав,Zav
пер. Алтайский,54,"",Заводской,Зав,Zav
пер. Алтайский,56,"",Заводской,Зав,Zav
пер. Алтайский,60,"",Заводской,Зав,Zav
пер. Алтайский,62,"",Заводской,Зав,Zav
пер. Алтайский,64,"",Заводской,Зав,Zav
пер. Алтайский,66,"",Заводской,Зав,Zav
пер. Алтайский,68,"",Заводской,Зав,Zav
пер. Алтайский,70,"",Заводской,Зав,Zav
пер. Алтайский,72,"",Заводской,Зав,Zav
пер. Алтайский,74,"",Заводской,Зав,Zav
пер. Алтайский,76,"",Заводской,Зав,Zav
пер. Алтайский,80,"",Заводской,Зав,Zav
пер. Алтайский,82,"",Заводской,Зав,Zav
пер. Алтайский,84,"",Заводской,Зав,Zav
пер. Алтайский,86,"",Заводской,Зав,Zav
пер. Алтайский,88,"",Заводской,Зав,Zav
пер. Алтайский,92,"",Заводской,Зав,Zav
пер. Алтайский,94,"",Заводской,Зав,Zav
пер. Алтайский,96,"",Заводской,Зав,Zav
пер. Алтайский,122,"",Заводской,Зав,Zav
пер. Алтайский,124,"",Заводской,Зав,Zav
пер. Алтайский,126,"",Заводской,Зав,Zav
пер. Алтайский,128,"",Заводской,Зав,Zav
пер. Алтайский,130,"",Заводской,Зав,Zav
пер. Алтайский,132,"",Заводской,Зав,Zav
пер. Алтайский,134,"",Заводской,Зав,Zav
ул. Амбулаторная,1,"",Ленинский,Лен,Len
ул. Амбулаторная,2,"",Ленинский,Лен,Len
ул. Амбулаторная,4,"",Ленинский,Лен,Len
ул. Амбулаторная,8,"",Ленинский,Лен,Len
ул. Амбулаторная,9,"",Ленинский,Лен,Len
ул. Амбулаторная,10,"",Ленинский,Лен,Len
ул. Амбулаторная,10,А,Ленинский,Лен,Len
ул. Амбулаторная,11,"",Ленинский,Лен,Len
ул. Амбулаторная,12,"",Ленинский,Лен,Len
ул. Амбулаторная,12,А,Ленинский,Лен,Len
ул. Амбулаторная,13,"",Ленинский,Лен,Len
ул. Амбулаторная,14,"",Ленинский,Лен,Len
ул. Амбулаторная,14,А,Ленинский,Лен,Len
ул. Амбулаторная,16,"",Ленинский,Лен,Len
пер. Амбулаторный,1,А,Ленинский,Лен,Len
пер. Амбулаторный,2,"",Ленинский,Лен,Len
пер. Амбулаторный,3,"",Ленинский,Лен,Len
пер. Амбулаторный,4,"",Ленинский,Лен,Len
пер. Амбулаторный,6,"",Ленинский,Лен,Len
пер. Амбулаторный,8,"",Ленинский,Лен,Len
пер. Амбулаторный,10,"",Ленинский,Лен,Len
пер. Амбулаторный,12,"",Ленинский,Лен,Len
ул. Амураторская,2,"",Центральный,Цен,Cen
ул. Амураторская,4,"",Центральный,Цен,Cen
ул. Амураторская,4,А,Центральный,Цен,Cen
ул. Амураторская,5,"",Центральный,Цен,Cen
ул. Амураторская,7,"",Центральный,Цен,Cen
ул. Амурская,2,"",Советский,Сов,Sov
ул. Амурская,3,"",Советский,Сов,Sov
ул. Амурская,3,А,Советский,Сов,Sov
ул. Амурская,5,"",Советский,Сов,Sov
ул. Амурская,7,"",Советский,Сов,Sov
ул. Амурская,7,А,Советский,Сов,Sov
ул. Амурская,9,"",Советский,Сов,Sov
ул. Амурская,9,А,Советский,Сов,Sov
ул. Амурская,10,"",Советский,Сов,Sov
ул. Амурская,11,"",Советский,Сов,Sov
ул. Амурская,13,"",Советский,Сов,Sov
ул. Амурская,14,"",Советский,Сов,Sov
ул. Амурская,16,"",Советский,Сов,Sov
ул. Амурская,17,"",Советский,Сов,Sov
ул. Амурская,18,"",Советский,Сов,Sov
ул. Амурская,20,"",Советский,Сов,Sov
пер. Амурский,3,"",Советский,Сов,Sov
пер. Амурский,4,"",Советский,Сов,Sov
пер. Амурский,5,"",Советский,Сов,Sov
пер. Амурский,6,"",Советский,Сов,Sov
пер. Амурский,7,"",Советский,Сов,Sov
пер. Амурский,9,"",Советский,Сов,Sov
ул. Ангарская,2,К1,Заводской,Зав,Zav
ул. Ангарская,2,К2,Заводской,Зав,Zav
ул. Ангарская,2,К3,Заводской,Зав,Zav
ул. Ангарская,3,К1,Заводской,Зав,Zav
ул. Ангарская,3,К2,Заводской,Зав,Zav
ул. Ангарская,3,К3,Заводской,Зав,Zav
ул. Ангарская,4,К1,Заводской,Зав,Zav
ул. Ангарская,4,К2,Заводской,Зав,Zav
ул. Ангарская,5,К1,Заводской,Зав,Zav
ул. Ангарская,5,К2,Заводской,Зав,Zav
ул. Ангарская,5,К3,Заводской,Зав,Zav
ул. Ангарская,5,К4,Заводской,Зав,Zav
ул. Ангарская,5,К5,Заводской,Зав,Zav
ул. Ангарская,5,К6,Заводской,Зав,Zav
ул. Ангарская,6,"",Заводской,Зав,Zav
ул. Ангарская,7,"",Заводской,Зав,Zav
ул. Ангарская,8,"",Заводской,Зав,Zav
ул. Ангарская,8,А,Заводской,Зав,Zav
ул. Ангарская,9,К1 9К2,Заводской,Зав,Zav
ул. Ангарская,10,К1,Заводской,Зав,Zav
ул. Ангарская,10,К2,Заводской,Зав,Zav
ул. Ангарская,11,"",Заводской,Зав,Zav
ул. Ангарская,12,А,Заводской,Зав,Zav
ул. Ангарская,12,К1,Заводской,Зав,Zav
ул. Ангарская,12,К2,Заводской,Зав,Zav
ул. Ангарская,13,К1,Заводской,Зав,Zav
ул. Ангарская,13,К2,Заводской,Зав,Zav
ул. Ангарская,14,К1,Заводской,Зав,Zav
ул. Ангарская,14,К2,Заводской,Зав,Zav
ул. Ангарская,15,Б,Заводской,Зав,Zav
ул. Ангарская,15,К1,Заводской,Зав,Zav
ул. Ангарская,16,"",Заводской,Зав,Zav
ул. Ангарская,17,"",Заводской,Зав,Zav
ул. Ангарская,18,К1,Заводской,Зав,Zav
ул. Ангарская,18,К2,Заводской,Зав,Zav
ул. Ангарская,18,К3,Заводской,Зав,Zav
ул. Ангарская,18,К4,Заводской,Зав,Zav
ул. Ангарская,19,"",Заводской,Зав,Zav
ул. Ангарская,20,К1,Заводской,Зав,Zav
ул. Ангарская,20,К2,Заводской,Зав,Zav
ул. Ангарская,20,К3,Заводской,Зав,Zav
ул. Ангарская,20,К4,Заводской,Зав,Zav
ул. Ангарская,22,"",Заводской,Зав,Zav
ул. Ангарская,24,"",Заводской,Зав,Zav
ул. Ангарская,25,"",Заводской,Зав,Zav
ул. Ангарская,26,К1,Заводской,Зав,Zav
ул. Ангарская,26,К2,Заводской,Зав,Zav
ул. Ангарская,27,"",Заводской,Зав,Zav
ул. Ангарская,28,"",Заводской,Зав,Zav
ул. Ангарская,29,"",Заводской,Зав,Zav
ул. Ангарская,30,"",Заводской,Зав,Zav
ул. Ангарская,31,"",Заводской,Зав,Zav
ул. Ангарская,33,"",Заводской,Зав,Zav
ул. Ангарская,34,"",Заводской,Зав,Zav
ул. Ангарская,35,"",Заводской,Зав,Zav
ул. Ангарская,36,"",Заводской,Зав,Zav
ул. Ангарская,37,"",Заводской,Зав,Zav
ул. Ангарская,38,"",Заводской,Зав,Zav
ул. Ангарская,39,"",Заводской,Зав,Zav
ул. Ангарская,40,"",Заводской,Зав,Zav
ул. Ангарская,41,"",Заводской,Зав,Zav
ул. Ангарская,42,"",Заводской,Зав,Zav
ул. Ангарская,43,"",Заводской,Зав,Zav
ул. Ангарская,45,"",Заводской,Зав,Zav
ул. Ангарская,46,"",Заводской,Зав,Zav
ул. Ангарская,47,"",Заводской,Зав,Zav
ул. Ангарская,48,"",Заводской,Зав,Zav
ул. Ангарская,48,К2,Заводской,Зав,Zav
ул. Ангарская,49,"",Заводской,Зав,Zav
ул. Ангарская,50,"",Заводской,Зав,Zav
ул. Ангарская,51,"",Заводской,Зав,Zav
ул. Ангарская,52,"",Заводской,Зав,Zav
ул. Ангарская,53,"",Заводской,Зав,Zav
ул. Ангарская,54,"",Заводской,Зав,Zav
ул. Ангарская,55,"",Заводской,Зав,Zav
ул. Ангарская,56,"",Заводской,Зав,Zav
ул. Ангарская,57,"",Заводской,Зав,Zav
ул. Ангарская,58,"",Заводской,Зав,Zav
ул. Ангарская,59,"",Заводской,Зав,Zav
ул. Ангарская,60,"",Заводской,Зав,Zav
ул. Ангарская,60,А,Заводской,Зав,Zav
ул. Ангарская,61,"",Заводской,Зав,Zav
ул. Ангарская,62,"",Заводской,Зав,Zav
ул. Ангарская,62,А,Заводской,Зав,Zav
ул. Ангарская,63,"",Заводской,Зав,Zav
ул. Ангарская,64,"",Заводской,Зав,Zav
ул. Ангарская,65,"",Заводской,Зав,Zav
ул. Ангарская,66,"",Заводской,Зав,Zav
ул. Ангарская,67,"",Заводской,Зав,Zav
ул. Ангарская,68,"",Заводской,Зав,Zav
ул. Ангарская,69,"",Заводской,Зав,Zav
ул. Ангарская,70,"",Заводской,Зав,Zav
ул. Ангарская,71,"",Заводской,Зав,Zav
ул. Ангарская,72,"",Заводской,Зав,Zav
ул. Ангарская,74,"",Заводской,Зав,Zav
ул. Ангарская,75,"",Заводской,Зав,Zav
ул. Ангарская,76,"",Заводской,Зав,Zav
ул. Ангарская,77,"",Заводской,Зав,Zav
ул. Ангарская,78,"",Заводской,Зав,Zav
ул. Ангарская,79,"",Заводской,Зав,Zav
ул. Ангарская,80,"",Заводской,Зав,Zav
ул. Ангарская,80,А,Заводской,Зав,Zav
ул. Ангарская,81,"",Заводской,Зав,Zav
ул. Ангарская,82,"",Заводской,Зав,Zav
ул. Ангарская,83,"",Заводской,Зав,Zav
ул. Ангарская,84,"",Заводской,Зав,Zav
ул. Ангарская,85,"",Заводской,Зав,Zav
ул. Ангарская,86,"",Заводской,Зав,Zav
ул. Ангарская,87,"",Заводской,Зав,Zav
ул. Ангарская,88,"",Заводской,Зав,Zav
ул. Ангарская,89,"",Заводской,Зав,Zav
ул. Ангарская,91,"",Заводской,Зав,Zav
ул. Ангарская,93,"",Заводской,Зав,Zav
ул. Ангарская,94,"",Заводской,Зав,Zav
ул. Ангарская,95,"",Заводской,Зав,Zav
ул. Ангарская,96,"",Заводской,Зав,Zav
ул. Ангарская,97,"",Заводской,Зав,Zav
ул. Ангарская,99,"",Заводской,Зав,Zav
ул. Ангарская,100,"",Заводской,Зав,Zav
ул. Ангарская,101,"",Заводской,Зав,Zav
ул. Ангарская,103,"",Заводской,Зав,Zav
ул. Ангарская,105,"",Заводской,Зав,Zav
ул. Ангарская,107,"",Заводской,Зав,Zav
ул. Ангарская,109,"",Заводской,Зав,Zav
ул. Ангарская,111,"",Заводской,Зав,Zav
ул. Ангарская,113,"",Заводской,Зав,Zav
ул. Ангарская,117,"",Заводской,Зав,Zav
ул. Ангарская,121,"",Заводской,Зав,Zav
ул. Ангарская,123,"",Заводской,Зав,Zav
ул. Ангарская,125,"",Заводской,Зав,Zav
ул. Ангарская,127,"",Заводской,Зав,Zav
ул. Ангарская,129,"",Заводской,Зав,Zav
ул. Ангарская,131,"",Заводской,Зав,Zav
ул. Ангарская,133,"",Заводской,Зав,Zav
ул. Ангарская,135,"",Заводской,Зав,Zav
ул. Ангарская,137,"",Заводской,Зав,Zav
ул. Ангарская,139,"",Заводской,Зав,Zav
ул. Ангарская,141,"",Заводской,Зав,Zav
ул. Ангарская,143,"",Заводской,Зав,Zav
ул. Ангарская,145,"",Заводской,Зав,Zav
ул. Ангарская,147,"",Заводской,Зав,Zav
ул. Ангарская,151,"",Заводской,Зав,Zav
ул. Ангарская,153,"",Заводской,Зав,Zav
ул. Ангарская,155,"",Заводской,Зав,Zav
ул. Ангарская,157,"",Заводской,Зав,Zav
ул. Ангарская,159,"",Заводской,Зав,Zav
ул. Ангарская,160,"",Заводской,Зав,Zav
ул. Ангарская,161,"",Заводской,Зав,Zav
ул. Ангарская,162,"",Заводской,Зав,Zav
ул. Ангарская,164,"",Заводской,Зав,Zav
ул. Ангарская,166,"",Заводской,Зав,Zav
ул. Ангарская,168,"",Заводской,Зав,Zav
ул. Ангарская,169,"",Заводской,Зав,Zav
ул. Ангарская,170,"",Заводской,Зав,Zav
ул. Ангарская,171,"",Заводской,Зав,Zav
ул. Ангарская,172,"",Заводской,Зав,Zav
ул. Ангарская,173,"",Заводской,Зав,Zav
ул. Ангарская,175,"",Заводской,Зав,Zav
ул. Ангарская,176,"",Заводской,Зав,Zav
ул. Ангарская,177,"",Заводской,Зав,Zav
ул. Ангарская,178,"",Заводской,Зав,Zav
ул. Ангарская,179,"",Заводской,Зав,Zav
ул. Ангарская,180,"",Заводской,Зав,Zav
ул. Ангарская,181,"",Заводской,Зав,Zav
ул. Ангарская,182,"",Заводской,Зав,Zav
ул. Ангарская,183,"",Заводской,Зав,Zav
ул. Ангарская,186,"",Заводской,Зав,Zav
ул. Ангарская,187,"",Заводской,Зав,Zav
ул. Ангарская,188,"",Заводской,Зав,Zav
ул. Ангарская,197,"",Заводской,Зав,Zav
ул. Ангарская,209,"",Заводской,Зав,Zav
ул. Ангарская,211,"",Заводской,Зав,Zav
ул. Ангарская,213,"",Заводской,Зав,Zav
